,name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
1347,OXATOMIDE,CHEMBL13828,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,not found,Anti-Allergic; Anti-Asthmatic,Small molecule,False,True,False,False,False,False,False,False,12.295313882607632,-0.0096450788109825,0.0096450788109825,0.4833638001577738,426.5640000000001,0.0,0.3259510121101336,-0.3055400855704482,0.71875,16.14713684297971,9.96200513579936,2.256570439384316,-2.3948683177106096,2.289818011429506,-2.4770535396037765,5.743509050873643,0.1075556446296722,1.2043141758612297,-3.149999999999999,42309490.99087699,4.400921091119371,9.883888251797686,0.0,0.0,0.0,0.0,5.689743398203474,9.467009378641832,4.794537184071822,0.0,0.0,72.79640482153933,36.2252151491558,32.72378202956288,17.075242264380485,0.0,11.033401435232523,0.0,19.35089763043952,0.0,19.007418857986547,32.72378202956288,106.54032252413188,0.0,5.689743398203474,0.0,0.0,0.0,52.07467966000239,6.544756405912575,0.0,23.58956543546796,0.0,11.033401435232523,44.27,0.0,4.794537184071822,0.0,5.689743398203474,6.041840829147961,56.722761493633975,11.126902983393991,0.0,28.8325679216378,75.44746866726427,0.0,1.867481208532796,0.0,20.380993065250408,0.0,4.607563793506602,0.0,29.87583020009164,0.9747553469658446,5.960043052319387,0.0,0.2962962962962963,1.0,0.0,1.0,1.0,3.0,1.0,4.0,7.0,1.0,1.0,5.0,4.126900000000004,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,OXICONAZOLE,CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1988,OXICONAZOLE NITRATE,Small molecule,False,True,False,False,False,False,True,False,6.321508797027976,0.2030154618431736,0.2030154618431736,0.350148407155942,429.1340000000001,0.0,0.1432808295132522,-0.3905733241305071,1.0,35.49902119381044,10.112962999859766,2.1133464494374885,-2.1040922150848966,2.237161115372546,-2.1169646012381067,6.3676122230398375,0.1297197805694365,1.8308384336402947,-1.7199999999999993,953343.8451379644,4.920911985416225,9.404688231527988,12.31856696728362,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,57.625839356142215,30.33183534230805,38.58849006784412,17.894709794418443,4.8375885837366335,52.11544456370077,0.0,9.551078168738565,5.15571272675054,13.151638370425491,0.0,86.33664586711966,0.0,0.0,0.0,0.0,46.40375956093006,15.262763171509263,17.989226954162127,0.0,11.126902983393991,20.090533254965305,0.0,39.41,0.0,0.0,0.0,6.606881964512918,32.34697466364858,11.126902983393991,0.0,48.92236605714728,10.763943219404432,10.139691247697748,51.2413481446667,1.8634902045027104,24.366979601541075,9.562300079844755,6.395258909142029,2.1441879076733583,0.0,10.427124951645451,5.208573087679109,0.6431963690826128,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,3.0,6.117800000000003,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,CEFOXITIN,CHEMBL996,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,1978,CEFOXITIN SODIUM,Small molecule,False,True,False,False,True,True,False,False,12.831008991559584,-1.6569607819979852,0.076162587012154,0.4097813290259421,427.4600000000002,0.0,0.4043169046369086,-0.4765594323827739,1.4642857142857142,32.16668124695528,9.976482543324432,2.661925091914034,-2.553094785103211,2.4617249944087662,-2.8039979290507664,7.998714597235216,-0.192134039087546,1.81030194245744,-2.57,1725921.0093533108,3.4527017359863312,25.63070938360932,17.67779409053749,0.0,5.907179729351506,11.63216532332176,12.062545358890263,14.488984098994122,9.589074368143644,0.0,23.09867082732585,6.06636706846161,11.446429838927523,23.31290287179489,6.4208216229260096,33.758402038728086,46.975575644919125,0.0,10.216698334856808,5.733667477162185,17.519680029865,19.46953311253724,33.66008794421553,0.0,11.050456081168516,4.794537184071822,0.0,23.09867082732585,64.45173346276069,30.27815908274157,0.0,4.877147193701299,0.0,0.0,148.26000000000002,34.97576322453227,24.284676131127995,0.0,30.05070103731082,0.0,9.777056924551776,30.208468368603384,6.06636706846161,11.446429838927523,10.05365155780638,10.470530430962237,10.018199773646966,2.601179230742514,49.61306388015959,13.22576714808098,3.203017009974999,-2.3114996753854067,3.6076103705528446,-0.9734883661444428,-0.3420775915202323,1.2748948865588474,0.375,4.0,0.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,1.0,3.0,0.0985999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1350,PEMETREXED,CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,2004,PEMETREXED DISODIUM,Small molecule,False,True,False,False,False,True,False,False,12.290193957984464,-1.2952012775259487,0.0350580406915312,0.2867441070042202,427.41700000000014,0.0,0.3257212005939981,-0.4812292557834712,1.1290322580645162,16.371431360573357,10.028476824137204,2.212176291320977,-2.133675544172952,2.1577279689190614,-2.4062723394835945,5.962460913556749,-0.140087264007415,1.63555268110309,-4.15,7704717.506065591,5.264381216720714,26.24748939179713,11.689018049915688,0.0,5.948339280986494,11.466446624403511,11.9386105759037,19.367590073162678,4.794537184071822,4.9839785209472085,0.0,12.13273413692322,42.52210198909524,18.18111668623608,5.386224214464796,24.59666634189688,34.82753102147422,0.0,20.26872416684796,0.0,31.725127320852,5.733667477162185,57.50647039967433,0.0,16.609722976220525,5.948339280986494,0.0,0.0,49.0526214869262,22.43071761399566,0.0,34.326534905014825,0.0,11.033401435232523,191.26,23.887631134403165,19.178148736287287,0.0,29.912700913587518,23.875044681084542,11.126902983393991,0.0,30.462311845459517,0.0,20.26872416684796,15.946722266843596,0.0,0.0,55.709219752545486,20.627057381494488,7.586253122328626,-2.9986090094022764,5.301699125560297,2.274379627473377,0.0,0.0,0.25,7.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,0.0,0.0,3.0,0.6664000000000003,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,PEMETREXED TROMETHAMINE,CHEMBL3989962,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,2022.0,,Small molecule,False,True,False,False,False,True,False,False,12.290193957984464,-1.2952012775259487,0.0350580406915308,0.2867441070042202,427.4170000000001,0.0,0.3257212005939981,-0.4812292557834712,1.1290322580645162,16.37143136057332,10.02847682413722,2.212159502536985,-2.1336713376957688,2.157727968919065,-2.4062723394835954,5.962460913556746,-0.1400872640074145,1.63555268110309,-4.15,7704717.506065591,5.264381216720714,31.231467912744343,11.689018049915688,0.0,5.948339280986494,11.466446624403511,11.9386105759037,14.383611552215466,4.794537184071822,4.9839785209472085,0.0,12.13273413692322,42.52210198909524,18.18111668623608,5.386224214464796,24.59666634189688,34.82753102147422,0.0,20.26872416684796,0.0,31.725127320852,5.733667477162185,57.50647039967433,0.0,16.609722976220525,5.948339280986494,0.0,0.0,49.0526214869262,22.43071761399566,0.0,34.326534905014825,0.0,11.033401435232523,191.26,29.44689802945517,19.178148736287287,0.0,24.35343401853551,23.875044681084542,11.126902983393991,0.0,30.46231184545952,0.0,20.26872416684796,15.946722266843596,0.0,0.0,55.69796975254548,20.627057381494488,7.586253122328626,-2.9986090094022773,5.301699125560299,2.2856296274733774,0.0,0.0,0.25,7.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,0.0,0.0,3.0,0.6664000000000003,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,MORICIZINE,CHEMBL1075,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,1990,MORICIZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,13.34893340941366,-0.5078642646057527,0.0312745916267742,0.7745106536439257,427.5260000000002,0.0,0.4111030158423175,-0.4496076252924879,1.1,32.166581474434096,10.151588078776529,2.285016774800904,-2.3243874956021133,2.486054610641959,-2.389295209514477,7.993863476594926,-0.1180772363769992,1.5930921417904162,-2.5499999999999994,8417707.394514672,4.6096234209790765,9.473725907600098,0.0,0.0,5.907179729351506,0.0,6.093240070938415,19.911145249779107,4.794537184071822,0.0,0.0,23.894619086314336,37.255572541998674,41.53344406638284,31.19541844290588,19.06280027574374,40.82446357373172,0.0,4.899909730850478,0.0,23.135525773652184,49.671613446133286,42.46456947923127,0.0,10.216698334856808,21.85669600812251,0.0,11.761884949391115,56.35524464241687,14.26826309167192,0.0,13.344558822616634,0.0,0.0,71.11,6.093240070938415,9.589074368143644,0.0,5.907179729351506,38.4736101970609,34.255252312227825,0.0,23.58553187993222,42.46456947923127,10.216698334856808,9.473725907600098,10.368114092369186,1.6228728781840251,31.22999447427457,2.7296106212610542,2.243887574249678,0.0312745916267742,13.491300943191272,-0.0971762484672495,5.880121073310687,0.0,0.3636363636363636,1.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,1.0,4.0,4.106600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,RANOLAZINE,CHEMBL1404,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,2006,Anti-Anginal,Small molecule,False,True,False,False,False,False,False,True,12.483462172502753,-0.5937112072718826,0.0102714010032385,0.6398550561014078,427.5450000000002,0.0,0.2380680667142298,-0.4928700097420834,1.0,16.520416537189213,10.099128259348712,2.2134551060407097,-2.34789661636715,2.254672960883055,-2.5038046261600195,5.932930584274119,-0.1173643889062547,1.3840486993991417,-2.6099999999999994,8558341.072344258,6.685904957192955,19.897041906447136,12.71084835226122,11.49902366656781,5.907179729351506,0.0,0.0,14.594356645772775,0.0,0.0,0.0,30.33183534230805,37.107111519698464,38.41116830424644,13.65455394719011,19.374790486512627,11.594566004035068,0.0,9.799819461700956,0.0,19.95144078712955,58.30200654527223,53.59147246262526,11.49902366656781,14.790514511606428,5.687386274683562,11.49902366656781,0.0,79.90271091490737,4.794537184071822,13.847474399381248,11.126902983393991,0.0,0.0,74.27,6.103966387748303,9.901064578912528,0.0,12.514061693864424,24.58853647839296,42.99331488172785,0.0,7.109797541277533,56.31204387861251,15.116608065707286,9.473725907600098,10.982191459182095,0.0,16.83792929788979,13.41839832540996,3.0502794851109627,1.2938384329862322,13.415977970764445,-0.5937112072718826,8.330664200898061,1.597765368363673,0.4583333333333333,2.0,0.0,1.0,1.0,2.0,0.0,2.0,9.0,1.0,1.0,3.0,2.30804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,PIMAVANSERIN,CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,2016,PIMAVANSERIN TARTRATE,Small molecule,False,True,False,False,False,False,False,True,13.297613205660362,-0.2640154210091008,0.0842478053485449,0.6660910059272132,427.5640000000002,0.0,0.3177202471681199,-0.4933339447781689,1.096774193548387,19.142145703675823,10.027108142609276,2.2665255382840037,-2.370684102507014,2.194008646068065,-2.491622504209256,5.7424052290053815,0.1266481922248849,1.6106280772023838,-2.599999999999999,8391742.589586318,7.243760756609683,19.85347101950733,11.5667326743298,0.0,0.0,0.0,6.031114512338072,0.0,9.184952231746642,0.0,0.0,38.112942673227685,74.28910534375619,19.13135364097311,6.606881964512918,13.92181518554669,6.031114512338072,0.0,15.116608065707286,5.917906046161393,45.820471286206384,26.744066759015254,65.47506037213277,5.749511833283905,10.05365155780638,9.184952231746642,5.749511833283905,0.0,48.61684156220225,13.08951281182515,11.735126887207288,37.81602062862726,0.0,0.0,44.81,0.0,9.184952231746642,0.0,17.890176182531928,25.614300822499462,42.807570874355065,12.13273413692322,12.13273413692322,29.16537800469692,31.111844716915247,4.736862953800049,19.02039330635557,0.0,17.303710876664137,3.0673774355421184,1.956008206200792,1.0541958105622582,14.332687086605493,1.8750034431334384,7.784328379742346,2.1062954551938486,0.48,1.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,1.0,1.0,3.0,4.6665000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1355,DIETHYLSTILBESTROL DIPHOSPHATE,CHEMBL1200598,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,1982,Estrogen,Small molecule,False,True,False,False,False,True,False,True,10.933258472434265,-4.605381951355771,0.073632607782486,0.3600305737273551,428.3140000000001,0.0,0.5242963394174698,-0.4042622586648893,0.6785714285714286,31.205998030426503,9.910854865390649,2.172528966280125,-2.1534790134873787,2.398039767172197,-1.9419597812113585,7.46542427593748,0.2806009780361815,2.36364591741872,-1.92,847729.6233455898,6.601534843429369,9.047494323423637,11.49902366656781,0.0,0.0,0.0,15.645394246264342,19.5736464110099,9.130096569862658,0.0,0.0,38.112942673227685,59.38022356323098,0.0,0.0,37.75123730429619,26.79160330640288,0.0,0.0,0.0,26.689117645233267,0.0,59.65783953108687,11.49902366656781,9.047494323423637,0.0,11.49902366656781,15.645394246264342,19.5736464110099,9.130096569862658,0.0,37.81602062862726,0.0,11.146209060138537,133.52,15.645394246264342,9.130096569862658,0.0,11.49902366656781,12.84164324585202,22.273112043532524,24.26546827384644,24.26546827384644,13.847474399381248,9.047494323423637,19.5736464110099,31.001397745793284,0.0,35.53667711520616,0.0,3.836744255829905,0.1472652155649725,12.88526868006666,1.421832544231684,3.992689457129993,-9.21076390271154,0.2222222222222222,4.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,4.360400000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,LAROTRECTINIB,CHEMBL3889654,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,2018,LAROTRECTINIB SULFATE,Small molecule,False,True,False,False,False,False,False,True,14.399143789945557,-0.5049047995085294,0.2900610750727301,0.6700804338306232,428.44300000000015,0.0,0.3215827109166186,-0.3912125551302128,1.1935483870967742,19.143995963906125,10.035479478738472,2.3018528182204774,-2.2620715823906985,2.36681345004646,-2.3316599762278645,5.92880002501572,0.1764569440579346,1.4316460060500014,-3.269999999999999,20563042.230171084,3.671173770426861,20.223135460547997,23.13969073461038,5.647177220767728,0.0,0.0,6.031114512338072,0.0,23.07474369398429,5.098681808301038,0.0,0.0,43.52793314262446,31.3945642810478,18.34265078850934,18.681894674262168,23.18354078562439,0.0,19.497967953714348,0.0,31.40827208567429,29.850967552594536,53.857048590861375,0.0,10.216698334856808,25.080616331940057,0.0,0.0,56.37384546637914,0.0,11.63444168209179,30.867757189622985,0.0,5.647177220767728,86.00000000000001,17.73840806984009,18.681894674262168,0.0,12.072955341486033,55.19179022857305,18.55355575984923,12.263210640074686,21.678518264540788,4.899909730850478,15.399448933254575,0.0,29.69772775671252,0.0,20.6626011697109,16.687262262773665,1.2135934133774149,-0.3099814778216236,4.640760886841716,4.807620375259506,1.433748946479237,0.0,0.3809523809523809,2.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,5.0,2.9475000000000016,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1357,IRBESARTAN,CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1997,Antihypertensive (angiotensin II receptor antagonist),Small molecule,False,True,False,False,False,False,False,True,13.361020859869996,-0.4790999483445404,0.2021708955493226,0.5867441988589208,428.5400000000001,0.0,0.255680940368684,-0.2939906357563843,1.03125,16.157712362225148,9.969070437636327,2.4872533629015194,-2.2253250932422355,2.3988379598697924,-2.4017162389238216,6.079012969489587,-0.1309877629112443,1.3836088791531862,-3.35,44096039.75730909,3.72041056606736,0.0,11.374545038140614,5.824404497999927,0.0,5.907179729351506,0.0,14.686851647557967,5.098681808301038,0.0,5.098681808301038,74.71713861616153,46.37958953517875,11.984273114623004,6.544756405912575,4.794537184071822,11.742799515108777,0.0,25.52404353876229,4.992404732635669,63.95317021846862,0.0,54.09438803938988,22.514758973090917,0.0,0.0,0.0,0.0,42.80576830625441,11.339293589984395,0.0,57.43294005186969,0.0,22.514758973090917,87.13,5.538925252383345,4.794537184071822,0.0,5.907179729351506,12.3691609039125,73.03517711302732,0.0,0.0,23.099010936235302,57.87970634991048,4.992404732635669,0.0,0.0,20.300721434033957,14.30610807783399,3.731899632148828,1.824365870032183,16.47956513456132,7.014576772109205,2.7594297459471866,0.0,0.4,1.0,1.0,1.0,2.0,2.0,1.0,3.0,7.0,0.0,1.0,5.0,4.777400000000004,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1358,UMECLIDINIUM,CHEMBL1187833,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,2013,UMECLIDINIUM BROMIDE,Small molecule,False,True,False,False,False,False,True,False,12.446340064291384,-0.9485820523845518,0.1105134926317736,0.3976273688512239,428.5960000000003,0.0,0.1208360642941817,-0.3797937092913037,0.71875,16.474351003569286,9.56180222683822,2.5961841319289856,-2.5968766687945504,2.568542191191128,-2.667682511900839,5.391267997733244,-0.9462033726814144,1.3073777809655758,-2.459999999999999,35751007.39763666,3.790250392167083,14.32642120633538,12.145807216896262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99550602692418,16.690354475090988,24.67745533817481,32.84803314676356,14.32642120633538,0.0,0.0,0.0,5.41499046939678,31.470397644274637,32.78590758816322,107.68586050201516,0.0,0.0,0.0,0.0,0.0,42.37546584069855,16.944795729296654,5.41499046939678,35.95281934386902,0.0,0.0,29.46,5.601050810983688,5.106527394840706,0.0,5.41499046939678,6.606881964512918,67.65830629802986,5.563451491696996,0.0,18.19910120538483,72.79640482153933,4.736862953800049,7.16777538177678,0.0,0.0,12.446340064291384,2.230886370503282,0.0,31.097423145980112,3.142779278952168,5.914795758496277,0.0,0.3793103448275862,1.0,0.0,3.0,3.0,3.0,0.0,3.0,8.0,3.0,3.0,6.0,5.140000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
